iter	RMSE
2901	0.005827293145
2902	0.005826856269
2903	0.005826354135
2904	0.005825711592
2905	0.005825579218
2906	0.005823740704
2907	0.005823594828
2908	0.005822059556
2909	0.005820948114
2910	0.005820248638
2911	0.005819701687
2912	0.005819337045
2913	0.005818818773
2914	0.005817761261
2915	0.005817130965
2916	0.005816325722
2917	0.005815491106
2918	0.005815137885
2919	0.005814265109
2920	0.005813248855
2921	0.005811922863
2922	0.005782451924
2923	0.005782036668
2924	0.00578180054
2925	0.005780999254
2926	0.00578030661
2927	0.005779666436
2928	0.005779077032
2929	0.005779024914
2930	0.005778436279
2931	0.005777404464
2932	0.005776983698
2933	0.005776884468
2934	0.005776452726
2935	0.005776351388
2936	0.005776130408
2937	0.005760333982
2938	0.005759376045
2939	0.00575898631
2940	0.005758306284
2941	0.005758144502
2942	0.005757930722
2943	0.005710063073
2944	0.00570970879
2945	0.005709248426
2946	0.005708251003
2947	0.005700477535
2948	0.005653361464
2949	0.005653274214
2950	0.005647359593
2951	0.005646653144
2952	0.005645465252
2953	0.005645043372
2954	0.005644778037
2955	0.005644580237
2956	0.005644221122
2957	0.005643915182
2958	0.00559796877
2959	0.005552785601
2960	0.005552119043
2961	0.005551499136
2962	0.00554885963
2963	0.005548340375
2964	0.005547848995
2965	0.005547523434
2966	0.005546741072
2967	0.005545874113
2968	0.005545721653
2969	0.005545386135
2970	0.005542994251
2971	0.005542347667
2972	0.005541920111
2973	0.005540858923
2974	0.005536588431
2975	0.005535874115
2976	0.005535690458
2977	0.005535475774
2978	0.005534902401
2979	0.005534882599
2980	0.005534417836
2981	0.005513857085
2982	0.005513523393
2983	0.005512184148
2984	0.00551201632
2985	0.005507942186
2986	0.005476667622
2987	0.005476452593
2988	0.005475908169
2989	0.005473721342
2990	0.005473073198
2991	0.005472761381
2992	0.005472548571
2993	0.005472212586
2994	0.005472191642
2995	0.005465244033
2996	0.005464985978
2997	0.00546479792
2998	0.005462778288
2999	0.005462660103
